Disease,Symptom,Symptom_Severity,Location,Season
Hypoglycemia,fatigue,4.0,All,All
Osteoarthristis,neck_pain,5.0,All,All
Arthritis,stiff_neck,4.0,All,"rainy, winter"
(vertigo) Paroymsal  Positional Vertigo,headache,3.0,,
Acne,pus_filled_pimples,2.0,All,winter
Urinary tract infection,bladder_discomfort,4.0,All,summer
Psoriasis,joint_pain,3.0,All,winter
Impetigo,high_fever,7.0,All,summer
Fungal infection,skin_rash,3.0,All,monsoon
Allergy,shivering,5.0,All,"fall, rainy, spring, summer"
GERD,acidity,3.0,All,winter
Chronic cholestasis,vomiting,5.0,All,All
Drug Reaction,skin_rash,3.0,All,All
Peptic ulcer diseae,indigestion,5.0,All,All
AIDS,patches_in_throat,6.0,"Andhra Pradesh, Bihar, Gujarat, Karnataka, Maharashtra, Mizoram, Tamil Nadu, Uttar Pradesh, West Bengal",All
Diabetes ,weight_loss,3.0,,
Gastroenteritis,sunken_eyes,3.0,All,winter
Bronchial Asthma,cough,4.0,All,"spring, summer, winter"
Hypertension ,chest_pain,7.0,,
Migraine,indigestion,5.0,All,All
Cervical spondylosis,weakness_in_limbs,7.0,All,All
Paralysis (brain hemorrhage),headache,3.0,All,All
Jaundice,vomiting,5.0,All,All
Malaria,vomiting,5.0,All,monsoon
Chicken pox,skin_rash,3.0,All,All
Dengue,chills,3.0,All,rainy
Typhoid,vomiting,5.0,All,"rainy, summer"
hepatitis A,vomiting,5.0,All,monsoon
Hepatitis B,fatigue,4.0,All,All
Hepatitis C,yellowish_skin,3.0,"Andhra Pradesh, Arunachal Pradesh, Haryana, Mizoram, Punjab",All
Hepatitis D,vomiting,5.0,All,All
Hepatitis E,vomiting,5.0,All,monsoon
Alcoholic hepatitis,yellowish_skin,3.0,All,All
Tuberculosis,vomiting,5.0,All,All
Common Cold,chills,3.0,All,"monsoon, post-monsoon"
Pneumonia,fatigue,4.0,All,winter
Dimorphic hemmorhoids(piles),pain_during_bowel_movements,5.0,All,All
Heart attack,breathlessness,4.0,All,"summer, winter"
Varicose veins,cramps,4.0,All,All
Hypothyroidism,weight_gain,3.0,All,All
Hyperthyroidism,mood_swings,3.0,All,All
Hypoglycemia,fatigue,4.0,All,All
Osteoarthristis,neck_pain,5.0,All,All
Arthritis,stiff_neck,4.0,All,"rainy, winter"
(vertigo) Paroymsal  Positional Vertigo,headache,3.0,,
Acne,pus_filled_pimples,2.0,All,winter
Urinary tract infection,bladder_discomfort,4.0,All,summer
Psoriasis,joint_pain,3.0,All,winter
Impetigo,high_fever,7.0,All,summer
Fungal infection,skin_rash,3.0,All,monsoon
Allergy,shivering,5.0,All,"fall, rainy, spring, summer"
GERD,acidity,3.0,All,winter
Chronic cholestasis,vomiting,5.0,All,All
Drug Reaction,skin_rash,3.0,All,All
Peptic ulcer diseae,indigestion,5.0,All,All
AIDS,patches_in_throat,6.0,"Andhra Pradesh, Bihar, Gujarat, Karnataka, Maharashtra, Mizoram, Tamil Nadu, Uttar Pradesh, West Bengal",All
Diabetes ,weight_loss,3.0,,
Gastroenteritis,sunken_eyes,3.0,All,winter
Bronchial Asthma,cough,4.0,All,"spring, summer, winter"
Hypertension ,chest_pain,7.0,,
Migraine,indigestion,5.0,All,All
Cervical spondylosis,weakness_in_limbs,7.0,All,All
Paralysis (brain hemorrhage),headache,3.0,All,All
Jaundice,vomiting,5.0,All,All
Malaria,vomiting,5.0,All,monsoon
Chicken pox,skin_rash,3.0,All,All
Dengue,chills,3.0,All,rainy
Typhoid,vomiting,5.0,All,"rainy, summer"
hepatitis A,vomiting,5.0,All,monsoon
Hepatitis B,fatigue,4.0,All,All
Hepatitis C,yellowish_skin,3.0,"Andhra Pradesh, Arunachal Pradesh, Haryana, Mizoram, Punjab",All
Hepatitis D,vomiting,5.0,All,All
Hepatitis E,vomiting,5.0,All,monsoon
Alcoholic hepatitis,yellowish_skin,3.0,All,All
Tuberculosis,vomiting,5.0,All,All
Common Cold,chills,3.0,All,"monsoon, post-monsoon"
Pneumonia,fatigue,4.0,All,winter
Dimorphic hemmorhoids(piles),pain_during_bowel_movements,5.0,All,All
Heart attack,breathlessness,4.0,All,"summer, winter"
Varicose veins,cramps,4.0,All,All
Hypothyroidism,weight_gain,3.0,All,All
Hyperthyroidism,mood_swings,3.0,All,All
Hypoglycemia,fatigue,4.0,All,All
Osteoarthristis,neck_pain,5.0,All,All
Arthritis,stiff_neck,4.0,All,"rainy, winter"
(vertigo) Paroymsal  Positional Vertigo,headache,3.0,,
Acne,pus_filled_pimples,2.0,All,winter
Urinary tract infection,bladder_discomfort,4.0,All,summer
Psoriasis,joint_pain,3.0,All,winter
Impetigo,high_fever,7.0,All,summer
Fungal infection,skin_rash,3.0,All,monsoon
Allergy,shivering,5.0,All,"fall, rainy, spring, summer"
GERD,acidity,3.0,All,winter
Chronic cholestasis,vomiting,5.0,All,All
Drug Reaction,skin_rash,3.0,All,All
Peptic ulcer diseae,indigestion,5.0,All,All
AIDS,patches_in_throat,6.0,"Andhra Pradesh, Bihar, Gujarat, Karnataka, Maharashtra, Mizoram, Tamil Nadu, Uttar Pradesh, West Bengal",All
Diabetes ,weight_loss,3.0,,
Gastroenteritis,sunken_eyes,3.0,All,winter
Bronchial Asthma,cough,4.0,All,"spring, summer, winter"
Hypertension ,chest_pain,7.0,,
Migraine,indigestion,5.0,All,All
Cervical spondylosis,weakness_in_limbs,7.0,All,All
Paralysis (brain hemorrhage),headache,3.0,All,All
Jaundice,vomiting,5.0,All,All
Malaria,vomiting,5.0,All,monsoon
Chicken pox,skin_rash,3.0,All,All
Dengue,chills,3.0,All,rainy
Typhoid,vomiting,5.0,All,"rainy, summer"
hepatitis A,vomiting,5.0,All,monsoon
Hepatitis B,fatigue,4.0,All,All
Hepatitis C,yellowish_skin,3.0,"Andhra Pradesh, Arunachal Pradesh, Haryana, Mizoram, Punjab",All
Hepatitis D,vomiting,5.0,All,All
Hepatitis E,vomiting,5.0,All,monsoon
Alcoholic hepatitis,yellowish_skin,3.0,All,All
Tuberculosis,vomiting,5.0,All,All
Common Cold,chills,3.0,All,"monsoon, post-monsoon"
Pneumonia,fatigue,4.0,All,winter
Dimorphic hemmorhoids(piles),pain_during_bowel_movements,5.0,All,All
Heart attack,breathlessness,4.0,All,"summer, winter"
Varicose veins,cramps,4.0,All,All
Hypothyroidism,weight_gain,3.0,All,All
Hyperthyroidism,mood_swings,3.0,All,All
Hypoglycemia,fatigue,4.0,All,All
Osteoarthristis,neck_pain,5.0,All,All
Arthritis,stiff_neck,4.0,All,"rainy, winter"
(vertigo) Paroymsal  Positional Vertigo,headache,3.0,,
Acne,pus_filled_pimples,2.0,All,winter
Urinary tract infection,bladder_discomfort,4.0,All,summer
Psoriasis,joint_pain,3.0,All,winter
Impetigo,high_fever,7.0,All,summer
Fungal infection,skin_rash,3.0,All,monsoon
Allergy,shivering,5.0,All,"fall, rainy, spring, summer"
GERD,acidity,3.0,All,winter
Chronic cholestasis,vomiting,5.0,All,All
Drug Reaction,skin_rash,3.0,All,All
Peptic ulcer diseae,indigestion,5.0,All,All
AIDS,patches_in_throat,6.0,"Andhra Pradesh, Bihar, Gujarat, Karnataka, Maharashtra, Mizoram, Tamil Nadu, Uttar Pradesh, West Bengal",All
Diabetes ,weight_loss,3.0,,
Gastroenteritis,sunken_eyes,3.0,All,winter
Bronchial Asthma,cough,4.0,All,"spring, summer, winter"
Hypertension ,chest_pain,7.0,,
Migraine,indigestion,5.0,All,All
Cervical spondylosis,weakness_in_limbs,7.0,All,All
Paralysis (brain hemorrhage),headache,3.0,All,All
Jaundice,vomiting,5.0,All,All
Malaria,vomiting,5.0,All,monsoon
Chicken pox,skin_rash,3.0,All,All
Dengue,chills,3.0,All,rainy
Typhoid,vomiting,5.0,All,"rainy, summer"
hepatitis A,vomiting,5.0,All,monsoon
Hepatitis B,fatigue,4.0,All,All
Hepatitis C,yellowish_skin,3.0,"Andhra Pradesh, Arunachal Pradesh, Haryana, Mizoram, Punjab",All
Hepatitis D,vomiting,5.0,All,All
Hepatitis E,vomiting,5.0,All,monsoon
Alcoholic hepatitis,yellowish_skin,3.0,All,All
Tuberculosis,vomiting,5.0,All,All
Common Cold,chills,3.0,All,"monsoon, post-monsoon"
Pneumonia,fatigue,4.0,All,winter
Dimorphic hemmorhoids(piles),pain_during_bowel_movements,5.0,All,All
Heart attack,breathlessness,4.0,All,"summer, winter"
Varicose veins,cramps,4.0,All,All
Hypothyroidism,weight_gain,3.0,All,All
Hyperthyroidism,mood_swings,3.0,All,All
Hypoglycemia,fatigue,4.0,All,All
Osteoarthristis,neck_pain,5.0,All,All
Arthritis,stiff_neck,4.0,All,"rainy, winter"
(vertigo) Paroymsal  Positional Vertigo,headache,3.0,,
Acne,pus_filled_pimples,2.0,All,winter
Urinary tract infection,bladder_discomfort,4.0,All,summer
Psoriasis,joint_pain,3.0,All,winter
Impetigo,high_fever,7.0,All,summer
Fungal infection,skin_rash,3.0,All,monsoon
Allergy,shivering,5.0,All,"fall, rainy, spring, summer"
GERD,acidity,3.0,All,winter
Chronic cholestasis,vomiting,5.0,All,All
Drug Reaction,skin_rash,3.0,All,All
Peptic ulcer diseae,indigestion,5.0,All,All
AIDS,patches_in_throat,6.0,"Andhra Pradesh, Bihar, Gujarat, Karnataka, Maharashtra, Mizoram, Tamil Nadu, Uttar Pradesh, West Bengal",All
Diabetes ,weight_loss,3.0,,
Gastroenteritis,sunken_eyes,3.0,All,winter
Bronchial Asthma,cough,4.0,All,"spring, summer, winter"
Hypertension ,chest_pain,7.0,,
Migraine,indigestion,5.0,All,All
Cervical spondylosis,weakness_in_limbs,7.0,All,All
Paralysis (brain hemorrhage),headache,3.0,All,All
Jaundice,vomiting,5.0,All,All
Malaria,vomiting,5.0,All,monsoon
Chicken pox,skin_rash,3.0,All,All
Dengue,chills,3.0,All,rainy
Typhoid,vomiting,5.0,All,"rainy, summer"
hepatitis A,vomiting,5.0,All,monsoon
Hepatitis B,fatigue,4.0,All,All
Hepatitis C,yellowish_skin,3.0,"Andhra Pradesh, Arunachal Pradesh, Haryana, Mizoram, Punjab",All
Hepatitis D,vomiting,5.0,All,All
Hepatitis E,vomiting,5.0,All,monsoon
Alcoholic hepatitis,yellowish_skin,3.0,All,All
Tuberculosis,vomiting,5.0,All,All
Common Cold,chills,3.0,All,"monsoon, post-monsoon"
Pneumonia,fatigue,4.0,All,winter
Dimorphic hemmorhoids(piles),pain_during_bowel_movements,5.0,All,All
Heart attack,breathlessness,4.0,All,"summer, winter"
Varicose veins,cramps,4.0,All,All
Hypothyroidism,weight_gain,3.0,All,All
Hyperthyroidism,mood_swings,3.0,All,All
Hypoglycemia,fatigue,4.0,All,All
Osteoarthristis,neck_pain,5.0,All,All
Arthritis,stiff_neck,4.0,All,"rainy, winter"
(vertigo) Paroymsal  Positional Vertigo,headache,3.0,,
Acne,pus_filled_pimples,2.0,All,winter
Urinary tract infection,bladder_discomfort,4.0,All,summer
Psoriasis,joint_pain,3.0,All,winter
Impetigo,high_fever,7.0,All,summer
Fungal infection,skin_rash,3.0,All,monsoon
Allergy,shivering,5.0,All,"fall, rainy, spring, summer"
GERD,acidity,3.0,All,winter
Chronic cholestasis,vomiting,5.0,All,All
Drug Reaction,skin_rash,3.0,All,All
Peptic ulcer diseae,indigestion,5.0,All,All
AIDS,patches_in_throat,6.0,"Andhra Pradesh, Bihar, Gujarat, Karnataka, Maharashtra, Mizoram, Tamil Nadu, Uttar Pradesh, West Bengal",All
Diabetes ,weight_loss,3.0,,
Gastroenteritis,sunken_eyes,3.0,All,winter
Bronchial Asthma,cough,4.0,All,"spring, summer, winter"
Hypertension ,chest_pain,7.0,,
Migraine,indigestion,5.0,All,All
Cervical spondylosis,weakness_in_limbs,7.0,All,All
Paralysis (brain hemorrhage),headache,3.0,All,All
Jaundice,vomiting,5.0,All,All
Malaria,vomiting,5.0,All,monsoon
Chicken pox,skin_rash,3.0,All,All
Dengue,chills,3.0,All,rainy
Typhoid,vomiting,5.0,All,"rainy, summer"
hepatitis A,vomiting,5.0,All,monsoon
Hepatitis B,fatigue,4.0,All,All
Hepatitis C,yellowish_skin,3.0,"Andhra Pradesh, Arunachal Pradesh, Haryana, Mizoram, Punjab",All
Hepatitis D,vomiting,5.0,All,All
Hepatitis E,vomiting,5.0,All,monsoon
Alcoholic hepatitis,yellowish_skin,3.0,All,All
Tuberculosis,vomiting,5.0,All,All
Common Cold,chills,3.0,All,"monsoon, post-monsoon"
Pneumonia,fatigue,4.0,All,winter
Dimorphic hemmorhoids(piles),pain_during_bowel_movements,5.0,All,All
Heart attack,breathlessness,4.0,All,"summer, winter"
Varicose veins,cramps,4.0,All,All
Hypothyroidism,weight_gain,3.0,All,All
Hyperthyroidism,mood_swings,3.0,All,All
Hypoglycemia,fatigue,4.0,All,All
Osteoarthristis,neck_pain,5.0,All,All
Arthritis,stiff_neck,4.0,All,"rainy, winter"
(vertigo) Paroymsal  Positional Vertigo,headache,3.0,,
Acne,pus_filled_pimples,2.0,All,winter
Urinary tract infection,bladder_discomfort,4.0,All,summer
Psoriasis,joint_pain,3.0,All,winter
Impetigo,high_fever,7.0,All,summer
Fungal infection,skin_rash,3.0,All,monsoon
Allergy,shivering,5.0,All,"fall, rainy, spring, summer"
GERD,acidity,3.0,All,winter
Chronic cholestasis,vomiting,5.0,All,All
Drug Reaction,skin_rash,3.0,All,All
Peptic ulcer diseae,indigestion,5.0,All,All
AIDS,patches_in_throat,6.0,"Andhra Pradesh, Bihar, Gujarat, Karnataka, Maharashtra, Mizoram, Tamil Nadu, Uttar Pradesh, West Bengal",All
Diabetes ,weight_loss,3.0,,
Gastroenteritis,sunken_eyes,3.0,All,winter
Bronchial Asthma,cough,4.0,All,"spring, summer, winter"
Hypertension ,chest_pain,7.0,,
Migraine,indigestion,5.0,All,All
Cervical spondylosis,weakness_in_limbs,7.0,All,All
Paralysis (brain hemorrhage),headache,3.0,All,All
Jaundice,vomiting,5.0,All,All
Malaria,vomiting,5.0,All,monsoon
Chicken pox,skin_rash,3.0,All,All
Dengue,chills,3.0,All,rainy
Typhoid,vomiting,5.0,All,"rainy, summer"
hepatitis A,vomiting,5.0,All,monsoon
Hepatitis B,fatigue,4.0,All,All
Hepatitis C,yellowish_skin,3.0,"Andhra Pradesh, Arunachal Pradesh, Haryana, Mizoram, Punjab",All
Hepatitis D,vomiting,5.0,All,All
Hepatitis E,vomiting,5.0,All,monsoon
Alcoholic hepatitis,yellowish_skin,3.0,All,All
Tuberculosis,vomiting,5.0,All,All
Common Cold,chills,3.0,All,"monsoon, post-monsoon"
Pneumonia,fatigue,4.0,All,winter
Dimorphic hemmorhoids(piles),pain_during_bowel_movements,5.0,All,All
Heart attack,breathlessness,4.0,All,"summer, winter"
Varicose veins,cramps,4.0,All,All
Hypothyroidism,weight_gain,3.0,All,All
Hyperthyroidism,mood_swings,3.0,All,All
Hypoglycemia,fatigue,4.0,All,All
Osteoarthristis,neck_pain,5.0,All,All
Arthritis,stiff_neck,4.0,All,"rainy, winter"
(vertigo) Paroymsal  Positional Vertigo,headache,3.0,,
Acne,pus_filled_pimples,2.0,All,winter
Urinary tract infection,bladder_discomfort,4.0,All,summer
Psoriasis,joint_pain,3.0,All,winter
Impetigo,high_fever,7.0,All,summer
Fungal infection,skin_rash,3.0,All,monsoon
Allergy,shivering,5.0,All,"fall, rainy, spring, summer"
GERD,acidity,3.0,All,winter
Chronic cholestasis,vomiting,5.0,All,All
Drug Reaction,skin_rash,3.0,All,All
Peptic ulcer diseae,indigestion,5.0,All,All
AIDS,patches_in_throat,6.0,"Andhra Pradesh, Bihar, Gujarat, Karnataka, Maharashtra, Mizoram, Tamil Nadu, Uttar Pradesh, West Bengal",All
Diabetes ,weight_loss,3.0,,
Gastroenteritis,sunken_eyes,3.0,All,winter
Bronchial Asthma,cough,4.0,All,"spring, summer, winter"
Hypertension ,chest_pain,7.0,,
Migraine,indigestion,5.0,All,All
Cervical spondylosis,weakness_in_limbs,7.0,All,All
Paralysis (brain hemorrhage),headache,3.0,All,All
Jaundice,vomiting,5.0,All,All
Malaria,vomiting,5.0,All,monsoon
Chicken pox,skin_rash,3.0,All,All
Dengue,chills,3.0,All,rainy
Typhoid,vomiting,5.0,All,"rainy, summer"
hepatitis A,vomiting,5.0,All,monsoon
Hepatitis B,fatigue,4.0,All,All
Hepatitis C,yellowish_skin,3.0,"Andhra Pradesh, Arunachal Pradesh, Haryana, Mizoram, Punjab",All
Hepatitis D,vomiting,5.0,All,All
Hepatitis E,vomiting,5.0,All,monsoon
Alcoholic hepatitis,yellowish_skin,3.0,All,All
Tuberculosis,vomiting,5.0,All,All
Common Cold,chills,3.0,All,"monsoon, post-monsoon"
Pneumonia,fatigue,4.0,All,winter
Dimorphic hemmorhoids(piles),pain_during_bowel_movements,5.0,All,All
Heart attack,breathlessness,4.0,All,"summer, winter"
Varicose veins,cramps,4.0,All,All
Hypothyroidism,weight_gain,3.0,All,All
Hyperthyroidism,mood_swings,3.0,All,All
Hypoglycemia,fatigue,4.0,All,All
Osteoarthristis,neck_pain,5.0,All,All
Arthritis,stiff_neck,4.0,All,"rainy, winter"
(vertigo) Paroymsal  Positional Vertigo,headache,3.0,,
Acne,pus_filled_pimples,2.0,All,winter
Urinary tract infection,bladder_discomfort,4.0,All,summer
Psoriasis,joint_pain,3.0,All,winter
Impetigo,high_fever,7.0,All,summer
Fungal infection,skin_rash,3.0,All,monsoon
Allergy,shivering,5.0,All,"fall, rainy, spring, summer"
GERD,acidity,3.0,All,winter
Chronic cholestasis,vomiting,5.0,All,All
Drug Reaction,skin_rash,3.0,All,All
Peptic ulcer diseae,indigestion,5.0,All,All
AIDS,patches_in_throat,6.0,"Andhra Pradesh, Bihar, Gujarat, Karnataka, Maharashtra, Mizoram, Tamil Nadu, Uttar Pradesh, West Bengal",All
Diabetes ,weight_loss,3.0,,
Gastroenteritis,sunken_eyes,3.0,All,winter
Bronchial Asthma,cough,4.0,All,"spring, summer, winter"
Hypertension ,chest_pain,7.0,,
Migraine,indigestion,5.0,All,All
Cervical spondylosis,weakness_in_limbs,7.0,All,All
Paralysis (brain hemorrhage),headache,3.0,All,All
Jaundice,vomiting,5.0,All,All
Malaria,vomiting,5.0,All,monsoon
Chicken pox,skin_rash,3.0,All,All
Dengue,chills,3.0,All,rainy
Typhoid,vomiting,5.0,All,"rainy, summer"
hepatitis A,vomiting,5.0,All,monsoon
Hepatitis B,fatigue,4.0,All,All
Hepatitis C,yellowish_skin,3.0,"Andhra Pradesh, Arunachal Pradesh, Haryana, Mizoram, Punjab",All
Hepatitis D,vomiting,5.0,All,All
Hepatitis E,vomiting,5.0,All,monsoon
Alcoholic hepatitis,yellowish_skin,3.0,All,All
Tuberculosis,vomiting,5.0,All,All
Common Cold,chills,3.0,All,"monsoon, post-monsoon"
Pneumonia,fatigue,4.0,All,winter
Dimorphic hemmorhoids(piles),pain_during_bowel_movements,5.0,All,All
Heart attack,breathlessness,4.0,All,"summer, winter"
Varicose veins,cramps,4.0,All,All
Hypothyroidism,weight_gain,3.0,All,All
Hyperthyroidism,mood_swings,3.0,All,All
Hypoglycemia,fatigue,4.0,All,All
Osteoarthristis,neck_pain,5.0,All,All
Arthritis,stiff_neck,4.0,All,"rainy, winter"
(vertigo) Paroymsal  Positional Vertigo,headache,3.0,,
Acne,pus_filled_pimples,2.0,All,winter
Urinary tract infection,bladder_discomfort,4.0,All,summer
Psoriasis,joint_pain,3.0,All,winter
Impetigo,high_fever,7.0,All,summer
Fungal infection,skin_rash,3.0,All,monsoon
Allergy,shivering,5.0,All,"fall, rainy, spring, summer"
GERD,acidity,3.0,All,winter
Chronic cholestasis,vomiting,5.0,All,All
Drug Reaction,skin_rash,3.0,All,All
Peptic ulcer diseae,indigestion,5.0,All,All
AIDS,patches_in_throat,6.0,"Andhra Pradesh, Bihar, Gujarat, Karnataka, Maharashtra, Mizoram, Tamil Nadu, Uttar Pradesh, West Bengal",All
Diabetes ,weight_loss,3.0,,
Gastroenteritis,sunken_eyes,3.0,All,winter
Bronchial Asthma,cough,4.0,All,"spring, summer, winter"
Hypertension ,chest_pain,7.0,,
Migraine,indigestion,5.0,All,All
Cervical spondylosis,weakness_in_limbs,7.0,All,All
Paralysis (brain hemorrhage),headache,3.0,All,All
Jaundice,vomiting,5.0,All,All
Malaria,vomiting,5.0,All,monsoon
Chicken pox,skin_rash,3.0,All,All
Dengue,chills,3.0,All,rainy
Typhoid,vomiting,5.0,All,"rainy, summer"
hepatitis A,vomiting,5.0,All,monsoon
Hepatitis B,fatigue,4.0,All,All
Hepatitis C,yellowish_skin,3.0,"Andhra Pradesh, Arunachal Pradesh, Haryana, Mizoram, Punjab",All
Hepatitis D,vomiting,5.0,All,All
Hepatitis E,vomiting,5.0,All,monsoon
Alcoholic hepatitis,yellowish_skin,3.0,All,All
Tuberculosis,vomiting,5.0,All,All
Common Cold,chills,3.0,All,"monsoon, post-monsoon"
Pneumonia,fatigue,4.0,All,winter
Dimorphic hemmorhoids(piles),pain_during_bowel_movements,5.0,All,All
Heart attack,breathlessness,4.0,All,"summer, winter"
Varicose veins,cramps,4.0,All,All
Hypothyroidism,weight_gain,3.0,All,All
Hyperthyroidism,mood_swings,3.0,All,All
Hypoglycemia,fatigue,4.0,All,All
Osteoarthristis,neck_pain,5.0,All,All
Arthritis,stiff_neck,4.0,All,"rainy, winter"
(vertigo) Paroymsal  Positional Vertigo,headache,3.0,,
Acne,pus_filled_pimples,2.0,All,winter
Urinary tract infection,bladder_discomfort,4.0,All,summer
Psoriasis,joint_pain,3.0,All,winter
Impetigo,high_fever,7.0,All,summer
Fungal infection,skin_rash,3.0,All,monsoon
Allergy,shivering,5.0,All,"fall, rainy, spring, summer"
GERD,acidity,3.0,All,winter
Chronic cholestasis,vomiting,5.0,All,All
Drug Reaction,skin_rash,3.0,All,All
Peptic ulcer diseae,indigestion,5.0,All,All
AIDS,patches_in_throat,6.0,"Andhra Pradesh, Bihar, Gujarat, Karnataka, Maharashtra, Mizoram, Tamil Nadu, Uttar Pradesh, West Bengal",All
Diabetes ,weight_loss,3.0,,
Gastroenteritis,sunken_eyes,3.0,All,winter
Bronchial Asthma,cough,4.0,All,"spring, summer, winter"
Hypertension ,chest_pain,7.0,,
Migraine,indigestion,5.0,All,All
Cervical spondylosis,weakness_in_limbs,7.0,All,All
Paralysis (brain hemorrhage),headache,3.0,All,All
Jaundice,vomiting,5.0,All,All
Malaria,vomiting,5.0,All,monsoon
Chicken pox,skin_rash,3.0,All,All
Dengue,chills,3.0,All,rainy
Typhoid,vomiting,5.0,All,"rainy, summer"
hepatitis A,vomiting,5.0,All,monsoon
Hepatitis B,fatigue,4.0,All,All
Hepatitis C,yellowish_skin,3.0,"Andhra Pradesh, Arunachal Pradesh, Haryana, Mizoram, Punjab",All
Hepatitis D,vomiting,5.0,All,All
Hepatitis E,vomiting,5.0,All,monsoon
Alcoholic hepatitis,yellowish_skin,3.0,All,All
Tuberculosis,vomiting,5.0,All,All
Common Cold,chills,3.0,All,"monsoon, post-monsoon"
Pneumonia,fatigue,4.0,All,winter
Dimorphic hemmorhoids(piles),pain_during_bowel_movements,5.0,All,All
Heart attack,breathlessness,4.0,All,"summer, winter"
Varicose veins,cramps,4.0,All,All
Hypothyroidism,weight_gain,3.0,All,All
Hyperthyroidism,mood_swings,3.0,All,All
Hypoglycemia,fatigue,4.0,All,All
Osteoarthristis,neck_pain,5.0,All,All
Arthritis,stiff_neck,4.0,All,"rainy, winter"
(vertigo) Paroymsal  Positional Vertigo,headache,3.0,,
Acne,pus_filled_pimples,2.0,All,winter
Urinary tract infection,bladder_discomfort,4.0,All,summer
Psoriasis,joint_pain,3.0,All,winter
Impetigo,high_fever,7.0,All,summer
Fungal infection,skin_rash,3.0,All,monsoon
Allergy,shivering,5.0,All,"fall, rainy, spring, summer"
GERD,acidity,3.0,All,winter
Chronic cholestasis,vomiting,5.0,All,All
Drug Reaction,skin_rash,3.0,All,All
Peptic ulcer diseae,indigestion,5.0,All,All
AIDS,patches_in_throat,6.0,"Andhra Pradesh, Bihar, Gujarat, Karnataka, Maharashtra, Mizoram, Tamil Nadu, Uttar Pradesh, West Bengal",All
Diabetes ,weight_loss,3.0,,
Gastroenteritis,sunken_eyes,3.0,All,winter
Bronchial Asthma,cough,4.0,All,"spring, summer, winter"
Hypertension ,chest_pain,7.0,,
Migraine,indigestion,5.0,All,All
Cervical spondylosis,weakness_in_limbs,7.0,All,All
Paralysis (brain hemorrhage),headache,3.0,All,All
Jaundice,vomiting,5.0,All,All
Malaria,vomiting,5.0,All,monsoon
Chicken pox,skin_rash,3.0,All,All
Dengue,chills,3.0,All,rainy
Typhoid,vomiting,5.0,All,"rainy, summer"
hepatitis A,vomiting,5.0,All,monsoon
Hepatitis B,fatigue,4.0,All,All
Hepatitis C,yellowish_skin,3.0,"Andhra Pradesh, Arunachal Pradesh, Haryana, Mizoram, Punjab",All
